iter	Logloss
570	0.007998056627
571	0.007992952311
572	0.007988762093
573	0.007981763529
574	0.007977783269
575	0.007973299149
576	0.00797057911
577	0.007966215268
578	0.007964015702
579	0.007957243004
580	0.007953976692
581	0.007949741122
582	0.00794660894
583	0.007944327842
584	0.007942210362
585	0.007938898504
586	0.007937474469
587	0.007935412863
588	0.007932747498
589	0.007931262415
590	0.007928289343
591	0.007924060139
592	0.007919212268
593	0.007904590117
594	0.007896174965
595	0.007892210299
596	0.007890032844
597	0.007887251668
598	0.00788446207
599	0.007870294985
600	0.007865498007
601	0.007862196911
602	0.007860014961
603	0.007847211603
604	0.007843422367
605	0.00783773714
606	0.00782746426
607	0.007822151785
608	0.007815435717
609	0.00780355286
610	0.007800729015
611	0.007795495612
612	0.007788341054
613	0.00778358168
614	0.007781785539
615	0.007779664079
616	0.007774685061
617	0.007773194707
618	0.007769212238
619	0.007762154386
620	0.007754149178
621	0.007750960179
622	0.007746865965
623	0.007746314721
624	0.007745964065
625	0.007736772057
626	0.007736706046
627	0.007728990977
628	0.007723734278
629	0.007718077066
630	0.007712214144
631	0.007710425001
632	0.007710377479
633	0.007705877583
634	0.007705798419
635	0.007704765038
636	0.007701574631
637	0.00769492604
638	0.007693605378
639	0.007690537744
640	0.007688378737
641	0.007687747955
642	0.007682746159
643	0.007680824339
644	0.007678022719
645	0.007667600609
646	0.007663180539
647	0.007659051902
648	0.007652983641
649	0.007649670511
650	0.007640300738
651	0.007631851738
652	0.007626306407
653	0.007620225841
654	0.007616227079
655	0.007610452394
656	0.007595147652
657	0.007589143468
658	0.007575218297
659	0.007567456669
660	0.007561080821
661	0.007556607162
662	0.00755032356
663	0.007545757145
664	0.007543579579
665	0.007541862318
666	0.007541549497
667	0.007539636816
668	0.007538639205
669	0.007536246257
670	0.007533086675
671	0.007527678803
672	0.007521285268
673	0.007518291666
674	0.007516893718
675	0.007515214933
676	0.007510988526
677	0.007508955213
678	0.007504492575
679	0.007501946035
680	0.007499393642
681	0.007499385171
682	0.007499339236
683	0.007499311571
684	0.007496637535
685	0.007496585643
686	0.007496557182
687	0.007494740742
688	0.007488847022
689	0.007488067018
690	0.007486634562
691	0.007484748916
692	0.00748209766
693	0.007482046295
694	0.007481648511
695	0.007477672261
696	0.007477071874
697	0.007471674505
698	0.007470142424
699	0.007468180755
700	0.007466904174
701	0.007463357818
702	0.007459851889
703	0.00745740795
704	0.007453761909
705	0.007451061798
706	0.00744986703
707	0.007447412501
708	0.007444786295
709	0.007444521263
710	0.007439906714
711	0.007436823023
712	0.007432605804
713	0.007431668126
714	0.007428501071
715	0.00742347906
716	0.007420687992
717	0.007419242462
718	0.007416743472
719	0.007406538953
720	0.007397249386
721	0.007393422129
722	0.007387837886
723	0.007384014372
724	0.007381696996
725	0.007375296235
726	0.007370803658
727	0.007360285759
728	0.007355228951
729	0.007345439123
730	0.007338592921
731	0.00733424516
732	0.007330989065
733	0.007329590662
734	0.007327976355
735	0.007322308091
736	0.007316852243
737	0.007316427027
738	0.007316293853
739	0.007312997517
740	0.007310047216
741	0.007307525229
742	0.007306587814
743	0.007304297173
744	0.007301764795
745	0.007299191307
746	0.0072955824
747	0.007293434432
748	0.007293377112
749	0.007284777026
750	0.007283903028
751	0.007282794176
752	0.007279992043
753	0.007278444499
754	0.00727594572
755	0.007271064558
756	0.007269132271
757	0.007266833682
758	0.007262965937
759	0.007259076462
760	0.007258985252
761	0.007256365398
762	0.007254613836
763	0.007249030879
764	0.007244110985
765	0.007240536286
766	0.007229165758
767	0.007220503228
768	0.007218559304
769	0.00721555685
770	0.00720838198
771	0.007206699779
772	0.007205044951
773	0.007199070655
774	0.007191838211
775	0.007187475818
776	0.007180200087
777	0.007167863374
778	0.007165860563
779	0.007155710087
780	0.007154311053
781	0.007145922469
782	0.007141388417
783	0.007133625449
784	0.007129245229
785	0.007123668843
786	0.007121111976
787	0.00711613173
788	0.007116000274
789	0.007113079412
790	0.007109413322
791	0.007107317808
792	0.007101685386
793	0.007099805215
794	0.00709935167
795	0.007097375992
796	0.007093706777
797	0.007088598399
798	0.007080810121
799	0.007078834186
800	0.00707751673
801	0.007073246128
802	0.007072858771
803	0.007071313091
804	0.007070770739
805	0.00706893984
806	0.007065526076
807	0.007060293746
808	0.007056110304
809	0.007054435462
810	0.007054410356
811	0.007054344191
812	0.007053070051
813	0.00704872413
814	0.00704368802
815	0.007042016079
816	0.007038887451
817	0.007035246014
818	0.007031532673
819	0.007023539618
820	0.007019063871
821	0.007017788511
822	0.007013582055
823	0.00700317916
824	0.006998400766
825	0.006996419341
826	0.006986877825
827	0.006979721059
828	0.00697742989
829	0.006972080405
830	0.006968999661
831	0.006966951548
832	0.006964967242
833	0.00696223979
834	0.006958612734
835	0.006954309829
836	0.006951862342
837	0.006949289563
838	0.006945232585
839	0.006940570704
840	0.006937841631
841	0.006936825691
842	0.00693504817
843	0.006934115606
844	0.006929834487
845	0.006928318426
846	0.006925752028
847	0.00692259464
848	0.006922135692
849	0.006920140401
850	0.006918504254
851	0.006915929259
852	0.006915416138
853	0.006913676188
854	0.006911607018
855	0.006903668401
856	0.006898751932
857	0.006897487603
858	0.006894221685
859	0.00688467646
860	0.006876676362
861	0.006874425303
862	0.006870770962
863	0.006865588072
864	0.006863713909
865	0.006859466134
866	0.006857203246
867	0.006854044828
868	0.006850335124
869	0.006844369309
870	0.006840410077
871	0.006836704047
872	0.006832174223
873	0.006828292881
874	0.006823903915
875	0.006815079918
876	0.00680927676
877	0.006805188023
878	0.006798327837
879	0.006795181198
880	0.006793637888
881	0.006789317808
882	0.006782733547
883	0.006778928691
884	0.006777847457
885	0.006774262399
886	0.00677063057
887	0.006767095676
888	0.00676132243
889	0.006758803004
890	0.00675373667
891	0.006750440736
892	0.00674716225
893	0.006745484228
894	0.006744315005
895	0.006740907312
896	0.006740200949
897	0.006737167802
898	0.00673452104
899	0.006732463774
900	0.006725166172
901	0.006720164838
902	0.006716802805
903	0.006715530874
904	0.006712921017
905	0.006710781248
906	0.006708526774
907	0.006701823458
908	0.006696200544
909	0.00669443068
910	0.00669277312
911	0.006688786052
912	0.006687060342
913	0.006685600545
914	0.006683516825
915	0.006679648204
916	0.006676676906
917	0.006670058204
918	0.006664501249
919	0.006660111233
920	0.006656747709
921	0.00665595473
922	0.006652020241
923	0.006650855602
924	0.006649250711
925	0.006646132033
926	0.006643410189
927	0.006640205146
928	0.00663562191
929	0.006631015647
930	0.006626511919
931	0.006620984883
932	0.006618063429
933	0.006616118183
934	0.006614728812
935	0.006611298777
936	0.006610022197
937	0.00660641956
938	0.006605421089
939	0.006598117845
940	0.006597357443
941	0.006595047228
942	0.006594224063
943	0.006593393625
944	0.006591132412
945	0.006588072888
946	0.006584487158
947	0.006581981126
948	0.006576190937
949	0.00657117104
950	0.006569970046
951	0.006568527848
952	0.00656741219
953	0.006565745782
954	0.006564769079
955	0.006559038015
956	0.006554879309
957	0.006550342139
958	0.006544943452
959	0.006539966835
960	0.006536357973
961	0.006532645798
962	0.006529693099
963	0.006527766514
964	0.006523856153
965	0.006522199046
966	0.006521385801
967	0.006513456731
968	0.006507367054
969	0.006504149299
970	0.006500989891
971	0.00649947736
972	0.006499181597
973	0.006497392584
974	0.006495581919
975	0.006494207908
976	0.006493838826
977	0.006490684607
978	0.006486620866
979	0.006486328166
980	0.006486018391
981	0.006484770368
982	0.006483363899
983	0.006481885255
984	0.006480798385
985	0.006477596938
986	0.006477388432
987	0.006477051893
988	0.00647343198
989	0.006471892764
990	0.006468866121
991	0.006467949922
992	0.006459862046
993	0.006459128746
994	0.006457608712
995	0.006456057833
996	0.006452733136
997	0.006446076799
998	0.006445117674
999	0.006443472701
